,zip,zip latitude,zip longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
286,20531,38.893761,-77.021848,National Gallery of Art - Sculpture Garden,38.89128752230519,-77.02295780181885,Sculpture Garden
287,20531,38.893761,-77.021848,CHOPT,38.89420724510311,-77.0232562605242,Salad Place
288,20531,38.893761,-77.021848,National Gallery of Art,38.89135015228416,-77.01988935470581,Art Museum
289,20531,38.893761,-77.021848,National Gallery of Art - West Building,38.891333450961845,-77.01995372772217,Art Museum
290,20531,38.893761,-77.021848,sweetgreen,38.8959378,-77.0213638,Salad Place
291,20531,38.893761,-77.021848,Teaism,38.89483790230684,-77.02303251041394,Tea Room
292,20531,38.893761,-77.021848,Hill Country Barbecue Market,38.895088644463215,-77.02216655015945,BBQ Joint
293,20531,38.893761,-77.021848,b DC Penn Quarter,38.89428682237135,-77.02306549889148,Burger Joint
294,20531,38.893761,-77.021848,barmini by José Andrés,38.896254767585,-77.02388112385287,Cocktail Bar
295,20531,38.893761,-77.021848,Luke's Lobster,38.896191863619975,-77.02146726569346,Seafood Restaurant
296,20531,38.893761,-77.021848,Trunk Club,38.8968222,-77.0237596,Men's Store
297,20531,38.893761,-77.021848,Compass Coffee,38.89709934912315,-77.02104806900024,Coffee Shop
298,20531,38.893761,-77.021848,Bang Salon,38.89734496855647,-77.02157577325032,Salon / Barbershop
299,20531,38.893761,-77.021848,Shake Shack,38.89699497424359,-77.02376246452332,Burger Joint
300,20531,38.893761,-77.021848,Denson Liquor Bar,38.89704716170255,-77.020106613636,Cocktail Bar
301,20531,38.893761,-77.021848,National Portrait Gallery,38.89771275421679,-77.02299004595119,Art Museum
302,20531,38.893761,-77.021848,National Mall,38.88965565196748,-77.02243334627775,Plaza
303,20531,38.893761,-77.021848,Smithsonian American Art Museum,38.89774646995226,-77.02297925949097,Art Museum
304,20531,38.893761,-77.021848,Vida Fitness,38.897331104955924,-77.02153808403328,Gym
305,20531,38.893761,-77.021848,Smithsonian National Museum of Natural History (National Museum of Natural History),38.89120386350365,-77.02598155996648,Science Museum
306,20531,38.893761,-77.021848,Shakespeare Theatre Company - Harman Hall,38.89736406316925,-77.02036323283596,Theater
307,20531,38.893761,-77.021848,National Gallery of Art Sculpture Garden Ice Rink,38.891276443710666,-77.02323762784057,Skating Rink
308,20531,38.893761,-77.021848,Red Velvet Cupcakery,38.896347,-77.021822,Cupcake Shop
309,20531,38.893761,-77.021848,Cedar,38.89615616284802,-77.02339925845178,New American Restaurant
310,20531,38.893761,-77.021848,Olivia,38.89713127397378,-77.0230931381701,Mediterranean Restaurant
311,20531,38.893761,-77.021848,"7th And Constitution Washington,DC",38.89208359221248,-77.02188985713451,Plaza
312,20531,38.893761,-77.021848,Poki District,38.897185,-77.02456,Poke Place
313,20531,38.893761,-77.021848,Kimpton Hotel Monaco Washington DC,38.896751,-77.022487,Hotel
314,20531,38.893761,-77.021848,Central Michel Richard,38.895107849961704,-77.02661097049713,American Restaurant
315,20531,38.893761,-77.021848,Robert and Arlene Kogod Courtyard,38.897954661304595,-77.02295870066385,Plaza
316,20531,38.893761,-77.021848,The Smith,38.897401106575686,-77.02414806606447,American Restaurant
317,20531,38.893761,-77.021848,&pizza,38.8963050035053,-77.02636805246578,Pizza Place
318,20531,38.893761,-77.021848,Henry The Elephant,38.890879237471474,-77.02603524607004,Science Museum
319,20531,38.893761,-77.021848,America's Presidents,38.89772073835699,-77.02353816025864,Exhibit
320,20232,38.900561,-77.039099,The Hay-Adams,38.90051,-77.0368855,Hotel
321,20232,38.900561,-77.039099,Renwick Gallery,38.89896232958596,-77.03918853667676,Art Museum
322,20232,38.900561,-77.039099,BLT Steak,38.90172,-77.0376,Steakhouse
323,20232,38.900561,-77.039099,AKA White House,38.89997,-77.04029,Hotel
324,20232,38.900561,-77.039099,Compass Coffee,38.900382,-77.039935,Coffee Shop
325,20232,38.900561,-77.039099,Off the Record,38.900161652292645,-77.03692557820627,Hotel Bar
326,20232,38.900561,-77.039099,La Colombe Coffee Roasters,38.90136541858352,-77.0400513885044,Coffee Shop
327,20232,38.900561,-77.039099,El Fuego,38.90182628345544,-77.03861033227523,Food Truck
328,20232,38.900561,-77.039099,The Bombay Club,38.90082247535677,-77.03824645696865,Indian Restaurant
329,20232,38.900561,-77.039099,Compass Coffee,38.901041098688765,-77.04167958944649,Coffee Shop
330,20232,38.900561,-77.039099,Metropolitan Club,38.90005272587609,-77.03980862597372,Historic Site
331,20232,38.900561,-77.039099,Taylor Gourmet,38.89932678510744,-77.04082597042813,Sandwich Place
332,20232,38.900561,-77.039099,Luke’s Lobster,38.90034,-77.040013,Seafood Restaurant
333,20232,38.900561,-77.039099,KBBQ Box Food Truck,38.90245395866794,-77.03861595476528,Food Truck
334,20232,38.900561,-77.039099,Farragut Square,38.90193173806494,-77.03896254301071,Park
335,20232,38.900561,-77.039099,"The St. Regis Washington, D.C.",38.9021295,-77.0361522,Hotel
336,20232,38.900561,-77.039099,Black Lives Matter Plaza,38.900234,-77.036514,Plaza
337,20232,38.900561,-77.039099,Lafayette Square Park,38.89968440500022,-77.0365297794342,Park
338,20232,38.900561,-77.039099,Kellari Taverna,38.902574921928256,-77.04031063323761,Greek Restaurant
339,20232,38.900561,-77.039099,CHOPT,38.899099646100986,-77.03999616626356,Salad Place
340,20232,38.900561,-77.039099,Starbucks,38.90146,-77.0423,Coffee Shop
341,20232,38.900561,-77.039099,The White House,38.897803614613096,-77.03656196594238,Government Building
342,20232,38.900561,-77.039099,Pret A Manger,38.90264755640078,-77.03868785522629,Sandwich Place
343,20232,38.900561,-77.039099,Dunkin',38.90223065061964,-77.03990813376424,Donut Shop
344,20232,38.900561,-77.039099,St. Regis Bar,38.90238728115978,-77.03644607848888,Hotel Bar
345,20232,38.900561,-77.039099,Toryumon Japanese House,38.90054384853164,-77.04353805209813,Japanese Restaurant
346,20232,38.900561,-77.039099,The West Wing,38.897487622328256,-77.03755974769592,Government Building
347,20232,38.900561,-77.039099,JOE & THE JUICE,38.902197,-77.034886,Juice Bar
348,20232,38.900561,-77.039099,FRESHFARM Market by the White House,38.90084508174269,-77.03474199713715,Farmers Market
349,20232,38.900561,-77.039099,Sofitel Washington DC Lafayette Square,38.900478229021644,-77.0340060442959,Hotel
350,20232,38.900561,-77.039099,FroZenYo,38.90115523813096,-77.03896522521973,Frozen Yogurt Shop
351,20232,38.900561,-77.039099,"Joe's Seafood, Prime Steak & Stone Crab",38.89998421007432,-77.03393876552582,Seafood Restaurant
352,20232,38.900561,-77.039099,Founding Farmers,38.90032904960146,-77.04451739788055,American Restaurant
353,20232,38.900561,-77.039099,Taberna Del Alabardero,38.90087630431195,-77.04171723527989,Spanish Restaurant
354,20232,38.900561,-77.039099,Little Sesame,38.903549,-77.042962,Israeli Restaurant
355,20232,38.900561,-77.039099,Morton's The Steakhouse,38.903451,-77.0407226,Steakhouse
356,20232,38.900561,-77.039099,South Lawn,38.89672777385296,-77.0366048812866,Garden
357,20232,38.900561,-77.039099,Pisco y Nazca,38.90398223,-77.04264014,Peruvian Restaurant
358,20232,38.900561,-77.039099,"The Mayflower Hotel, Autograph Collection",38.9044809,-77.040141,Hotel
359,20232,38.900561,-77.039099,The Mayflower Hotel Concierge Lounge,38.90473760655179,-77.03922500559334,Hotel Bar
360,20232,38.900561,-77.039099,Yoga District,38.901311802369264,-77.04472085716729,Yoga Studio
361,20232,38.900561,-77.039099,Filter Coffeehouse & Espresso Bar,38.901133,-77.044608,Coffee Shop
362,20232,38.900561,-77.039099,Opaline,38.900498,-77.03397,French Restaurant
363,20232,38.900561,-77.039099,Hilton,38.9027677,-77.0361529,Hotel
364,20232,38.900561,-77.039099,The Mayflower Bar & Lounge,38.90434359758665,-77.04029756758744,Hotel Bar
365,20232,38.900561,-77.039099,T-Mobile,38.9003809,-77.0333926,Mobile Phone Shop
366,20565,38.891941,-77.018853,National Gallery of Art,38.89135015228416,-77.01988935470581,Art Museum
367,20565,38.891941,-77.018853,DC Empanadas,38.8925294574985,-77.0189918733211,Food Truck
368,20565,38.891941,-77.018853,National Gallery of Art - West Building,38.891333450961845,-77.01995372772217,Art Museum
369,20565,38.891941,-77.018853,National Gallery of Art - East Building,38.89126350936385,-77.0168058259602,Art Museum
370,20565,38.891941,-77.018853,The Capital Grille,38.89295694991948,-77.02006727161813,American Restaurant
371,20565,38.891941,-77.018853,East Building Auditorium - National Gallery Of Art,38.8912951163119,-77.01703271316978,Performing Arts Venue
372,20565,38.891941,-77.018853,Fiola,38.893813554318534,-77.02072620391846,Italian Restaurant
373,20565,38.891941,-77.018853,Blue Chicken,38.891502,-77.016852,Public Art
374,20565,38.891941,-77.018853,National Gallery of Art - Sculpture Garden,38.89128752230519,-77.02295780181885,Sculpture Garden
375,20565,38.891941,-77.018853,National Mall,38.88965565196748,-77.02243334627775,Plaza
376,20565,38.891941,-77.018853,Rasika,38.89491996979955,-77.02120900154114,Indian Restaurant
377,20565,38.891941,-77.018853,National Archives and Records Administration,38.89242635847751,-77.02312380547136,Museum
378,20565,38.891941,-77.018853,National Air and Space Museum,38.88844406309445,-77.01984643936157,Science Museum
379,20565,38.891941,-77.018853,National Archives Rotunda,38.89243803549243,-77.02309823653005,History Museum
380,20565,38.891941,-77.018853,Albert Einstein Planetarium,38.88831497648541,-77.0201848003965,Planetarium
381,20565,38.891941,-77.018853,United States Navy Memorial,38.893951048395024,-77.02280224892338,Monument / Landmark
382,20565,38.891941,-77.018853,National Air and Space Museum Flight Simulator,38.88820689250762,-77.01985399587666,Exhibit
383,20565,38.891941,-77.018853,Oyamel Cocina Mexicana,38.89491996979955,-77.02171862125395,Mexican Restaurant
384,20565,38.891941,-77.018853,Woolly Mammoth Theatre Company,38.89493040759938,-77.02136188745499,Theater
385,20565,38.891941,-77.018853,Pitango Gelato,38.89518508943976,-77.02171593904495,Ice Cream Shop
386,20565,38.891941,-77.018853,Phoebe Waterman Haas Public Observatory,38.88789461235073,-77.01854127324056,Science Museum
387,20565,38.891941,-77.018853,Capitol Reflecting Pool,38.89003377111947,-77.01373950233408,Monument / Landmark
388,20565,38.891941,-77.018853,Protein Bar & Kitchen,38.894659,-77.022086,Gluten-free Restaurant
389,20565,38.891941,-77.018853,The Partisan,38.894947108075904,-77.02255010604858,New American Restaurant
390,20565,38.891941,-77.018853,Red Apron Butchery,38.894898,-77.022575,Deli / Bodega
391,20565,38.891941,-77.018853,Time and Navigation,38.88814461825185,-77.01899658697239,Exhibit
392,20565,38.891941,-77.018853,"7th And Constitution Washington,DC",38.89208359221248,-77.02188985713451,Plaza
393,20565,38.891941,-77.018853,National Gallery of Art Sculpture Garden Ice Rink,38.891276443710666,-77.02323762784057,Skating Rink
394,20565,38.891941,-77.018853,National Museum of the American Indian,38.888141,-77.016476,History Museum
395,20565,38.891941,-77.018853,CHOPT,38.89420724510311,-77.0232562605242,Salad Place
396,20565,38.891941,-77.018853,China Chilcano,38.895425,-77.022176,Peruvian Restaurant
397,20565,38.891941,-77.018853,sweetgreen,38.8959378,-77.0213638,Salad Place
398,20565,38.891941,-77.018853,Lockheed Martin IMAX Theater,38.88805991597167,-77.01961040496826,Movie Theater
399,20565,38.891941,-77.018853,b DC Penn Quarter,38.89428682237135,-77.02306549889148,Burger Joint
400,20565,38.891941,-77.018853,Hill Country Barbecue Market,38.895088644463215,-77.02216655015945,BBQ Joint
401,20565,38.891941,-77.018853,Teaism,38.89483790230684,-77.02303251041394,Tea Room
402,20565,38.891941,-77.018853,Continuum - National Air and Space Museum,38.88785333972081,-77.0198578740869,Scenic Lookout
403,20565,38.891941,-77.018853,Food Truck Land,38.88952356337886,-77.02228151865,Food Truck
404,20565,38.891941,-77.018853,Air and Space Museum Store,38.88819535995439,-77.02040569392352,Gift Shop
405,20565,38.891941,-77.018853,Flight Simulator,38.888315627495416,-77.02090356858574,Science Museum
406,20565,38.891941,-77.018853,Amelia Earhart's Plane,38.8879594054358,-77.01988903049623,Exhibit
407,20565,38.891941,-77.018853,United States Constitution,38.89250450470761,-77.02299192032353,Exhibit
408,20565,38.891941,-77.018853,Curbside Cupcakes,38.89477432337414,-77.01616326925995,Food Truck
409,20565,38.891941,-77.018853,The Fountain Garden,38.89123138263478,-77.02303672462898,Fountain
410,20565,38.891941,-77.018853,Explore The Universe Gallery,38.88805393602148,-77.01891454412177,Exhibit
411,20565,38.891941,-77.018853,National Archives Public Vaults,38.89249835837704,-77.02272575450607,History Museum
412,20565,38.891941,-77.018853,The Alibi,38.893497592224264,-77.01345813947403,English Restaurant
413,20565,38.891941,-77.018853,National Archives Lawrence F. O'Brien Gallery,38.89232992172149,-77.02341044358626,History Museum
414,20565,38.891941,-77.018853,Potbelly Sandwich Shop,38.89431399285786,-77.02142060061169,Sandwich Place
415,20565,38.891941,-77.018853,Momoyama,38.893172382658584,-77.01355354335563,Sushi Restaurant
416,20418,38.904253,-77.05723,"Four Seasons Hotel Washington, DC",38.9044367,-77.0573891,Hotel
417,20418,38.904253,-77.05723,George's King of Falafel & Cheesesteak,38.905379,-77.056891,Falafel Restaurant
418,20418,38.904253,-77.05723,Bourbon Steak,38.9044367,-77.0573891,Steakhouse
419,20418,38.904253,-77.05723,La Chaumiere,38.90544,-77.05748,French Restaurant
420,20418,38.904253,-77.05723,ENO Wine Bar,38.9048879,-77.0575087,Wine Bar
421,20418,38.904253,-77.05723,George's Salon at the Four Seasons,38.904594105188586,-77.05787578687105,Cosmetics Shop
422,20418,38.904253,-77.05723,Suitsupply,38.90491843230655,-77.05787174253184,Clothing Store
423,20418,38.904253,-77.05723,"The Graham Georgetown, Tapestry Collection by Hilton",38.9046823,-77.0600427,Hotel
424,20418,38.904253,-77.05723,Paper Source,38.90523335231676,-77.05972857797677,Paper / Office Supplies Store
425,20418,38.904253,-77.05723,Baked & Wired,38.903973,-77.060265,Bakery
426,20418,38.904253,-77.05723,I-Thai,38.90525855765895,-77.05932348172695,Asian Restaurant
427,20418,38.904253,-77.05723,Georgetown Yoga,38.90531068593648,-77.05741772630739,Yoga Studio
428,20418,38.904253,-77.05723,Bridge Street Books,38.90506797841233,-77.05749242197761,Bookstore
429,20418,38.904253,-77.05723,Sprinkles Georgetown,38.9053836,-77.0596619,Cupcake Shop
430,20418,38.904253,-77.05723,Ristorante La Perla,38.904100328044215,-77.05481172620848,Italian Restaurant
431,20418,38.904253,-77.05723,Ladurée,38.9050654,-77.0608029,Dessert Shop
432,20418,38.904253,-77.05723,Chesapeake & Ohio (C&O) Canal National Historic Park — Georgetown Visitor Center,38.90418429873606,-77.06012979748631,Tourist Information Center
433,20418,38.904253,-77.05723,Chez Billy Sud,38.903667443434166,-77.06114732062963,French Restaurant
434,20418,38.904253,-77.05723,Avenue Suites Georgetown,38.90372526250153,-77.05377466133012,Hotel
435,20418,38.904253,-77.05723,Nobu,38.9055052,-77.0538088,Sushi Restaurant
436,20418,38.904253,-77.05723,LUSH,38.90505539461214,-77.06084936857224,Cosmetics Shop
437,20418,38.904253,-77.05723,Nike,38.90498346110576,-77.0604302772199,Sporting Goods Shop
438,20418,38.904253,-77.05723,Amazon Books,38.905029303830254,-77.06053152680397,Bookstore
439,20418,38.904253,-77.05723,"Rosewood Washington, D.C., Georgetown",38.903967245883955,-77.06124212182456,Hotel
440,20418,38.904253,-77.05723,Le Bar à Vin,38.90361482114719,-77.06099678375624,Wine Bar
441,20418,38.904253,-77.05723,Farmers Fishers Bakers,38.901677080420264,-77.05977648496628,American Restaurant
442,20418,38.904253,-77.05723,Trader Joe's,38.90407561275193,-77.05324761288372,Grocery Store
443,20418,38.904253,-77.05723,Il Canale,38.904502,-77.060948,Italian Restaurant
444,20418,38.904253,-77.05723,Georgetown Waterfront,38.90130954951195,-77.06018512581296,Waterfront
445,20418,38.904253,-77.05723,Levain Bakery,38.9053382180724,-77.06202685832977,Bakery
446,20418,38.904253,-77.05723,Fiola Mare,38.90168007199035,-77.06107754154594,Italian Restaurant
447,20418,38.904253,-77.05723,The Alex,38.90465274880334,-77.06005402548188,Cocktail Bar
448,20418,38.904253,-77.05723,Häagen-Dazs,38.90518057286124,-77.06183211362999,Ice Cream Shop
449,20418,38.904253,-77.05723,Rí Rá Irish Pub,38.90527149310862,-77.061737168011,Irish Pub
450,20418,38.904253,-77.05723,Marcel's by Robert Wiedmaier,38.90343330888177,-77.05222560926947,French Restaurant
451,20418,38.904253,-77.05723,Potomac Wines and Spirits,38.90503139109316,-77.06131607294083,Liquor Store
452,20418,38.904253,-77.05723,Georgetown Tobacco,38.904939,-77.0624285,Smoke Shop
453,20418,38.904253,-77.05723,Filomena Ristorante,38.904513,-77.06269,Italian Restaurant
454,20418,38.904253,-77.05723,Thunder Burger & Bar,38.905111848151165,-77.06075115655142,Burger Joint
455,20418,38.904253,-77.05723,Ching Ching CHA 請茶,38.904409302662415,-77.06265684080027,Tea Room
456,20418,38.904253,-77.05723,Rose Park,38.908263,-77.054937,Park
457,20418,38.904253,-77.05723,"The Ritz-Carlton Georgetown, Washington, D.C.",38.902983756687206,-77.06173181533813,Resort
458,20418,38.904253,-77.05723,AMC Loews Georgetown 14,38.902614932305525,-77.06175065941024,Movie Theater
459,20418,38.904253,-77.05723,Old Stone House,38.90533404356456,-77.06039339303969,Historic Site
460,20418,38.904253,-77.05723,Melrose Georgetown Hotel,38.9032947252507,-77.05249497663534,Hotel
461,20418,38.904253,-77.05723,Urban Boxing,38.90423312062378,-77.0516236692373,Gym / Fitness Center
462,20418,38.904253,-77.05723,Starbucks,38.90215976,-77.06024849,Coffee Shop
463,20418,38.904253,-77.05723,Charcoal Town Shawarma 2,38.90344268668341,-77.06100942480357,Halal Restaurant
